319D	ECED Early Care - SOCWEL_I			Y
319E	ECED Early Care - SPAN_I			Y
1121	Entrepreneurship_I		Y
9818	Social Work, MSW	Y
9811	SOWK Adv Standing Pathway			Y
9819	SOWK Traditional Pathway			Y
G026	General Education	Y
G027	Gen Technical Studies	Y
N019	Nurse Science	Y
1135	Health Organizations Admin	Y	Y
1136	HOA Healthcare Admin_I			Y
1137	HOA Health Informatics_I			Y
1138	HOA Long Term Care_I			Y
3603	Leadership	Y
3608	LEAD Training and Development			Y
3604	LEAD Amer Indian Leadership			Y
3605	LEAD College Teaching			Y
3606	LEAD Higher Ed Admin			Y
3607	LEAD Professional Studies			Y
A068	Animal & Veterinary Sci	Y
1581	International Business Mgmt	Y	Y
D031	Digital Film & Video Prod	Y
C108	Cinematic Arts & Tech	Y
7721	CERT-STEM Education Cert	Y
M084	Math, Phys Sci, Pre-Engineer	Y
F050	Food Science  & Industry	Y
Q002	Quality Technology	Y
P105	Programming	Y
L033	Linguistics	Y
P044	Pre-Business	Y
P047	Pre-Education/Elementary	Y
P052	Pre-Law	Y
P056	Pre-Med, Pharm and Vet	Y
P061	Pre-Pharmacy	Y
P064	Pre-School Education	Y
P069	Prof Aeronautics	Y
P073	Promotions Management	Y
P078	Psychology & Spec Educ	Y
P083	Psychology/Marriage Family	Y
P090	Public School Admin	Y
R001	Radio and Television	Y
R006	Recreation	Y
R010	Religion	Y
R013	Retail Merchandising	Y
S001	Safety	Y
S004	Safety/Environmental	Y
P106	Park Law Enforcement	Y
9712	Global Security & Survival		Y
6758	Human Devel & Family Studies		Y
1010	Social Sciences Minor		Y
4261	Communication, MA_I	Y
F051	Family Life/Child Care Admin	Y
9704	Collegiate Officer Program_I		Y
A063	Arts and Sciences	Y
13IA	Biology - Botany Educ_I	Y
16IA	Speech Educ_I	Y
H076	Healthcare Spec/EMT-Paramedic	Y
B045	Business English	Y
21IA	Business Education_I			Y
H078	Health Care Bus Operation	Y
1595	Prof Business Adm, MBA_I	Y
E091	Emergency Srvc Admin	Y
R019	Radiologic Sciences	Y
A067	Arts and Letters	Y
7679	Applied Physics_I	Y
3825	Online Teaching Cognate_I			Y
3816	Classroom Teaching Cognate_I			Y
3920	Instructional Leadership, MEd	Y
1586	Business Administration, MBA	Y
1587	MBA General Management			Y
1588	MBA Managerial Acct & Finance			Y
1589	MBA Native American Enterprise			Y
7063	Biology Minor		Y
P100	Philosophy	Y
I050	International Hospitality Mgmt	Y
F047	Film and Media Studies	Y
C107	Cardiovascular Tech	Y
P104	Pre-Professional	Y
F049	Food Technology	Y
H080	Human & Social Serv Admin	Y
7940	CERT-Public Health	Y
7941	CERT-Public Health Leadership	Y
7942	CERT-Global Health	Y
7930	Public Health, MPH	Y
7931	MPH Public Health Nutrition			Y
7932	MPH Public Health Leadership			Y
7933	MPH Global Health			Y
T032	3D Modeling Animation	Y
A069	Aviation Maint Tech	Y
L032	Liberal Arts	Y
N020	Nursing-Transition	Y
L034	Law & Business Mgmt	Y
M085	Medicine	Y
31IA	Meeting & Dest Mgmt_I	Y
7890	CERT-Adm Lead Nurs	Y
1110	CERT-Business Analytics	Y
1597	CERT-Data Analytics	Y
1122	ENTR Small Business/Digital_I			Y
1123	ENTR Social Entrepreneurship_I			Y
C109	Comm-Entertainment & Tourism	Y
1598	CERT-Healthcare Admin Lead	Y
3609	CERT-Higher Educ Admin	Y
1582	CERT-International Business	Y
7891	CERT-Nursing Education	Y
7892	CERT-Nursing Informatics	Y
1599	CERT-Operations Leadership	Y
3610	CERT-Am Indian Leadership	Y
3611	CERT-Training & Development	Y
3921	CERT-Classroom Teaching_I	Y
H082	Healthcare Admin & Mgmt	Y
A070	Applied Exercise Science	Y
I051	Industrial Maintenance Tech	Y
A071	Acct Software App Spec	Y
3922	CERT-Online Teaching_I	Y
O019	Occupational Therapy Asst	Y
M086	Media Studies	Y
W015	Womens & Gender Studies	Y
H083	Hospitality Management	Y
M087	Music-Theatre	Y
G028	Global Studies	Y
S115	Services to the Deaf	Y
7630	MATH Generalist			Y
7631	MATH Education			Y
4643	Music-Jazz Studies/Comm_I	Y
7154	CERT-Am Chemical Society	Y
7050	Freshwater Sciences	Y
1955	CERT-Event Management	Y
8601	CERT-Operations&Sup Chain Mgmt	Y
1139	CERT-Healthcare Admin	Y
1140	CERT-Healthcare Info Analytics	Y
1141	CERT-Long Term Care Admin_I	Y
1600	CERT-Health Informatics	Y
M088	Music/Jazz	Y
M089	Meteorology	Y
P108	Pharmacology	Y
D032	Disaster Management	Y
M090	Medical Science	Y
32IA	Paralegal_I			Y
33IA	Commercial Art_I			Y
34IA	Family & Consumer Sci_I	Y
1601	MBA Digital Marketing			Y
1602	MBA Project Management			Y
8304	EHSM General			Y
9713	Homeland Security&Emergency Mg	Y	Y
1556	MGMT Project Management			Y
1111	CERT-Business Basics	Y
7155	CHEM Chemistry Education			Y
4440	Public Relations, MA	Y
1028	CERT-Fund of Accounting	Y
7064	IBIO Biology Education			Y
1124	CERT-Small Business	Y
1559	CERT-Soft Skills	Y
6882	CERT-Special Education	Y
1029	CERT-Tax Compliance	Y
1603	CERT-Applied Digital Mkt	Y
3923	CERT-Curriculum Director	Y
1604	CERT-Program Management	Y
4241	Applied Linguistics/TESOL		Y
36IA	History Education_I	Y
9320	Appl Geographic Info Sys, MS	Y
9325	CERT-Adv Geographic Info Sys	Y
9321	AGIS Sustainability_I			Y
9322	AGIS Prof Enhancement_I			Y
9851	CERT-Crime and Society	Y
9852	CERT-CR J Lead and Admin	Y
37IA	Industrial Tech_I	Y
4620	Music	Y
4621	MUS Performance (Vocal & Inst)			Y
4622	MUS Jazz Studies/Commerc Music			Y
3613	CERT-DEI in the Workplace	Y
B042	Business Application Prof	Y
L027	Landscape & Golf Course Mgmt	Y
F043	Family Services & Child Devel	Y
B043	Business & Industry Tech	Y
D027	Diversified Studies	Y
17IA	Economics_I	Y
9411	AIS General			Y
9412	AIS Sovergnty, Hlth&Cur Issues			Y
20IA	German_I	Y
C104	Counseling & Student Personnel	Y
N017	Neuroscience	Y
6881	American Sign Language Studies		Y
4456	M S Multimedia			Y
4457	M S Public Rel/Advertising			Y
7704	NAT SCI General			Y
7060	Integrative Biology	Y
7062	IBIO Fish and Wildlife			Y
7061	IBIO Organismic			Y
7065	Cell and Molecular Biology	Y
9750	Global Studies Minor		Y
7153	CHEM Biochemistry			Y
1573	MKT General			Y
1574	MKT Digital Marketing			Y
1108	BADM International Business			Y
4206	CHCS Cultr Heritage/SelfDeterm			Y
9302	CERT-Geographic Info Systems	Y
1553	MGMT Entrepreneurship_I			Y
4458	Professional Media Comm		Y
4459	Public Relations		Y
D030	Digital Media Specialist	Y
P103	Pre-Allied Health & Rehab Sci	Y
F048	Fire Technology	Y
B047	Biological & Pre-Prof Sciences	Y
1109	BADM Business Analytics			Y
5191	CERT-Driver Education_I	Y
6757	Early Care Minor		Y
9303	Geography & Sustainability Stu	Y	Y
5501	Health and Sport Science, MS	Y
5502	HSSCI Health Education_I			Y
5503	HSSCI Sport Admin/Mgmt			Y
4252	ENGL Generalist			Y
4256	ENGL TESOL			Y
1555	CERT-Human Res Mgmt	Y
3612	CERT-Leadership	Y
P107	Pre-Professional Sciences	Y
I052	Industrial Biotechnology	Y
6759	Health Psychology		Y
5341	HHP Clinical Health & Wellness			Y
5342	HHP Fitness Mgmt_I			Y
5343	HHP Recreation & Leisure_I			Y
7689	Mechanical Engineering	Y
1572	CERT-Digital Marketing	Y
7677	PHYS Applied Physics			Y
7678	PHYS Physics Education			Y
1557	CERT-Project Management	Y
1558	CERT-Quality Management	Y
35IA	Home Economics_I	Y
9730	Advocacy and Justice Studies	Y
9731	AJS Environmental Advocacy			Y
9732	AJS Human Rights Advocacy			Y
9733	AJS Legal Advocacy			Y
7705	CERT-Natural Sciences	Y
7603	CERT-Programming	Y
9377	CERT-Public History	Y
1605	CERT-Strategic Human Resources	Y
7950	Respiratory Care Therapy	Y
3924	CERT-Classrm Teaching&Learning	Y
3811	Classroom Teaching & Learning			Y
3812	Online Teaching & Learning			Y
3614	LEAD DEI in the Workplace			Y
3925	CERT-Online Teaching & Learn	Y
6883	Special Education	Y
9714	CERT-Plan, Resil & Incid Mgmt	Y
1281	FIN Applied Portfolio Mgmt_I			Y
A072	Archaeology	Y
F052	Family Life Education	Y
M091	Multicultural Studies	Y
S116	Supervision & Management	Y
I053	Indigenous Peoples Law	Y
C110	Customer Interface Excellence	Y
4919	CERT-Collab Comm in Wkplce	Y
1562	CERT-Cyber Risk Mgmt	Y
6760	Forensic Psychology		Y
4918	CERT-Pres Design & Deliv	Y
3229	CERT-Elem Education	Y
7935	CERT-Nutritional Health	Y
7934	MPH Nutritional Health			Y
1606	Management & Technology, MS	Y
1607	M&T Analytics			Y
1608	M&T Enterprise Management			Y
1609	M&T General			Y
1610	M&T Industrial Leadership			Y
7619	Medical Lab Science, MSMLS	Y
5351	Sport/Recreation Mgmt	Y
5352	SRM Sport Management			Y
5353	SRM Recreation			Y
7618	MSMLS Advanced Pathway			Y
7617	MSMLS Traditional Pathway			Y
9908	Military Leadership		Y
8501	TECH Comp Tech & Analysis			Y
8502	TECH Innovations in Tech			Y
8503	TECH Operations Management			Y
7632	CERT-MATH Statistics	Y
4852	Spanish		Y
4850	Spanish_I	Y	Y
4630	CERT-Digital Audio Engineering	Y
4623	Jazz Studies/Comm Music Minor		Y
4624	Music Production Minor		Y
9716	CERT-Law & Paralegalism I	Y
9717	CERT-Law & Paralegalism II	Y
5504	CERT-Sport Analytics	Y
5505	CERT-Sport Leadership & Mgmt	Y
1112	BADM Entrepreneurship			Y
9707	CERT-Emergency Mgmt & Planning	Y
7701	NAT SCI Chemistry_I			Y
7702	NAT SCI Biology_I			Y
7703	NAT SCI Physics_I			Y
6141	COUN Addiction Counseling			Y
6142	COUN Clinical Mental Hlth Coun			Y
6143	COUN School Counseling			Y
08IA	Industrial Arts Educ_I	Y
C100	Church Admin & Leadership	Y
S111	Speech Communication	Y
E085	Equine and Ranch Management	Y
S112	Software Engineering	Y
I047	Infant Toddler	Y
C102	Clinical Laboratory Technology	Y
14IA	Health PE & Safety_I	Y
15IA	Industrial Arts_I	Y
P096	Public Affairs & Admin	Y
C103	Chemistry & Biochemistry	Y
E089	Enterprise Development	Y
H077	Health and Human Physiology	Y
P097	Pre-Dentist/Medicine/Optometry	Y
N018	New Testament	Y
D029	Digital Media Animation & Dsgn	Y
7920	Physician Assistant Studies	Y
W014	Welding Technology	Y
F046	Fashion Business	Y
26IA	Special Ed-Learning Disability	Y
27IA	SPED-Visually Impaired_I			Y
28IA	Mod Lang: French_I	Y
6756	Psychology	Y	Y
P101	Pre-Occupational Therapy	Y
7886	Nursing, MSN	Y
7887	NURS Adm Leadership in Nursing			Y
7888	NURS Nursing Education			Y
7889	NURS Nursing Informatics			Y
29IA	Home Ec in Business_I	Y
1591	MBA Business Analytics			Y
1592	MBA Healthcare Administration			Y
1593	MBA Health Informatics			Y
1594	MBA Long Term Care_I			Y
1596	MBA Envir, Hlth, & Safety Mgmt			Y
5346	Recreation		Y
H081	Health Services Technology	Y
30IA	SPED: Spch/Lang Path_I			Y
S114	Actuarial Science	Y
3577	Sociology_I			Y
3740	CERT-Professional Cert-Elem_I	Y		Y
3775	Biology - MED_I			Y
3799	Geography_I			Y
3819	Early Childhood Specializtn_I			Y
3855	Bilingual/Multicultl Specztn_I			Y
4052	ART Graphic Design		Y	Y
4202	Cherokee Cultural Studies	Y	Y
4250	English	Y	Y
4255	English, MA	Y
4276	French Education_I	Y
4452	Public Relations_I			Y
A050	Art Therapy	Y
A054	Art/Graphic Design	Y
A058	Automotive	Y
B002	Banking and Finance	Y
B006	Behavioral Sciences	Y
B011	Bioengineering	Y
B015	Biology & Chemistry	Y
B019	Biology Education	Y
B024	Biology/Molecular	Y
B028	Biosystems Engin	Y
B032	Business	Y
B036	Business Administration	Y
B040	Business Leadership	Y
C004	CCDS Teacher Cert	Y
C008	Chemical Engineering	Y
C013	Child Development	Y
C017	Church Music	Y
C021	Classics	Y
C024	Clothing	Y
C028	Comm Coll & Higher Educ	Y
D009	Design Drafting	Y
D013	Development Sociology	Y
D018	Divinity	Y
D021	Drama and Theater	Y
D025	Drawing	Y
E003	Earth and Space Science	Y
E008	Economics	Y
E011	Economics and Accounting	Y
E016	Educ Admin/Curr Superv	Y
E021	Education/Bilingual	Y
E026	Electrical	Y
E030	Elem Educ/Art	Y
E034	Elem Educ/Math	Y
E038	Elem Educ/Science	Y
E042	Elementary Ed & HPE	Y
E047	Engineering	Y
E051	Engineering Physics	Y
E055	English as Foreign Lang	Y
E060	English Lit & Anthropology	Y
E065	English/History	Y
7090	PPH-POD-Podiatry			Y
7310	Environmental Science_I	Y	Y
7601	Mathematics Education_I	Y
7660	Horticulture Tech_I			Y
7881	Pre-Nursing_I	Y
8302	EHSM Environ Mgmt_I			Y
I046	Intercultural Studies	Y
N013	Native American Gaming	Y
P093	Pre-Allied Health	Y
7151	CHEM Professional			Y
7152	CHEM Environment Maj/Min			Y
7311	Environmental Science		Y
4053	ART Studio 2D		Y	Y
4054	ART Studio 3D		Y	Y
4924	COMM Comm in Relations			Y
4922	COMM Theory & Research_I			Y
4928	COMM Appl Perf & Deliv_I			Y
4121	VISCOM General_I			Y
3810	National Board			Y
3815	Alternative Placement Cognat_I			Y
7676	Physics	Y	Y
P094	Professional Studies	Y
N015	Native American Studies	Y
12IA	Health PE & Recreat_I	Y
L029	Law	Y
A066	Air Traffic Control	Y
C105	Chiropractic	Y
O017	Opticianry	Y
7882	Nursing RN to BSN-1st Session	Y
B046	Biological Science	Y
H079	Health Info Tech	Y
P102	Plumbing & Pipefitting	Y
O018	Occupational Studies	Y
B048	Business Management	Y
8403	HFS-Foods/Nutrition_I	Y	Y
E088	Electronics	Y
8440	Industrial Operation Mgmt_I	Y	Y
8447	IOM-Industrial Supervision_I	Y	Y
9010	Post Baccalaur-Teaching Cert			Y
9410	American Indian Studies	Y	Y
G002	General Science	Y
G006	General Studies/Comp Sci	Y
G011	Geology	Y
G015	German	Y
G018	Government	Y
G022	Guidance and Counseling	Y
H003	Health and Exercise Sci	Y
H008	Health Care Mgmt	Y
H013	Health Promotion/Wellness	Y
H018	Health/Computer Educ	Y
H022	History	Y
H026	History/Political Sci	Y
H030	Home Ec Education	Y
H035	Horse/Ranch Mgmt	Y
H039	Hotel and Restaurant	Y
H043	HPE & Industrial Educ	Y
H048	Human Dev/Family Sci	Y
H053	Human Perf & History	Y
S102	Sports Med/Athletic Train	Y
S107	Surgical Tech	Y
T001	Taxation	Y
T004	Teaching	Y
T008	Technical Draft and Design	Y
T013	Telecomm Mgmt	Y
T017	TESOL	Y
T020	Theatre & Education	Y
T024	TLHT	Y
T027	Training Systems	Y
U002	University Studies	Y
V003	Visual Arts	Y
V007	Voice	Y
W003	Wildlife	Y
W006	Wildlife Management	Y
W011	Writing	Y
Z001	Zoology	Y
C099	Culinary Arts	Y
N014	Nanotechnology	Y
05IA	Safety_I	Y
9816	SOWK General			Y
8451	Safety Management Minor		Y
L006	Law Enf & Political Sci	Y
L011	Learning Disabilities	Y
L016	Liberal Studies	Y
L020	Library Info Studies	Y
L025	Life Science	Y
M002	Magazines	Y
M006	Management & Marketing	Y
M011	Marketing	Y
M014	Marketing & Management	Y
M019	Mass Comm/Advertising	Y
M024	Mass Comm/Radio TV	Y
M028	Master Business Admin	Y
M033	Mathematics	Y
M037	Mathematics Education	Y
M041	Med Office Admin	Y
M045	Medical Record Admin	Y
M050	Mental Health Tech	Y
M054	Metal and Material Engin	Y
P031	Physical Therapy	Y
P036	Police	Y
P039	Political Science/Asian	Y
E066	English/Journalism	Y
E067	English/Law and Society	Y
E068	English/License	Y
E069	English/Teach Cert	Y
E070	English/Writing	Y
E071	English/Writing & Dance	Y
H071	Human Serv/Pre-Social Work	Y
H072	Human Serv/Social Work	Y
H073	Human Services	Y
H074	Humanistic Studies	Y
H075	Humanities	Y
I001	I&A St	Y
I002	IDIS	Y
I003	Imaging Sciences	Y
I004	Indian Studies	Y
I005	Indisp Early Childhood	Y
I006	Indiv Fam and Comm Serv	Y
I007	Individual Studies	Y
I008	Industrial Admin	Y
I009	Industrial Arts	Y
I010	Industrial Arts Educ	Y
I011	Industrial Drafting_I	Y
I012	Industrial Education_I	Y
I013	Industrial Elect Tech_I	Y
I014	Industrial Engineering_I	Y
I015	Industrial Management_I	Y
I016	Industrial Relations_I	Y
I017	Industrial Safety_I	Y
I018	Industrial Technology_I	Y
I019	Inform Assirance & Forensics	Y
I020	Information Management	Y
I021	Information Systems	Y
I022	Information Tech/Network	Y
I023	Information Technology	Y
I024	Instructional Media	Y
I025	Instrumental Music	Y
I026	Insurance	Y
I027	Interdisciplinary Studies	Y
I028	Interdisciplinary/Agricult	Y
I029	Interdisciplinary/C&I	Y
I030	Interdisciplinary/Elem Educ	Y
I031	Interdisciplinary/Medical	Y
I032	Interdisciplinary/Reading	Y
I033	Interior Design	Y
I034	International Business	Y
I035	International Comm Dev	Y
I036	International Marketing	Y
I037	International Ministry	Y
I038	International Politics	Y
I039	International Relations	Y
I040	International Studies	Y
I041	International Studies/Asia	Y
I042	International Studies/Europe	Y
I043	International Trade	Y
I044	Interpreter	Y
I045	Interpreter Educ	Y
J001	Japanese	Y
J002	Jewelry Tech	Y
J003	Journalism	Y
J004	Journalism Education	Y
J005	Journalism/Advertising	Y
J006	Journalism/Broadcast	Y
J007	Journalism/History	Y
J008	Journalism/Magazine	Y
J009	Journalism/Mass Comm	Y
J010	Journalism/Photo	Y
J011	Journalism/PR	Y
J012	Junionr College/Art	Y
J013	Junior College Teaching	Y
J014	Junior College/English	Y
J015	Justice Admin	Y
K001	Kinesiology	Y
K002	Kinesiology/Athl Train	Y
K003	Kinesiology/Phys Ed	Y
K004	Kinesiology/Recreation	Y
L001	Lab Tech	Y
L002	LAEN	Y
L003	Landscape Architecture	Y
L004	Language Arts	Y
L005	Latin American Studies	Y
L007	Law Enforcement	Y
L008	Law Justice Career/CRJ	Y
L009	Law Justice Careers	Y
L010	Leadership in Bus Admin	Y
L012	Legal Assistant	Y
L013	Legal Secretary	Y
L014	Leisure	Y
L015	Letters	Y
L017	Liberal Studies & Radiogr	Y
L018	Liberal Studies/Bus Admin	Y
L019	Liberal Studies/Engl	Y
L021	Library Media Educ	Y
L022	Library Media/Info Tech	Y
L023	Library Sci Educ & English	Y
L024	Library Science	Y
L026	Literature	Y
M001	Maching Tool Tech	Y
M003	Malay-Indon Lang and Lit	Y
M004	Management	Y
M005	Management & Ethics	Y
M007	Management Info Systems	Y
M008	Management Tech	Y
M009	Management/Human Res	Y
M010	Management/Marketing	Y
M012	Marketing & Finance	Y
M013	Marketing & French	Y
M015	Marketing/Bus Admin	Y
M016	Marketing/Economics	Y
M017	Marketing/Management	Y
M018	Marriage and Family Therapy	Y
M020	Mass Comm/Broadcast	Y
M021	Mass Comm/Interpersonal	Y
M022	Mass Comm/News and Edit	Y
M023	Mass Comm/Print Media	Y
M025	Mass Communication	Y
M026	Mass Communication/Film	Y
M027	Mass Media	Y
M029	Master Business Admin/Fin	Y
M030	Materials Engineering	Y
M031	Materials Science	Y
M032	Math/Science Educ	Y
M034	Mathematics & Engineering	Y
M035	Mathematics & English	Y
M036	Mathematics & Philosophy	Y
M038	Mechanical Engineering	Y
M039	Mechanical Tech	Y
M040	Med Lab Tech	Y
M042	Media Communication	Y
M043	Medical Assistant	Y
M044	Medical Imaging	Y
M046	Medical Secretary	Y
M047	Medical Technology	Y
M048	Medical/Molecular	Y
M049	Medicine/Pre-professional	Y
M051	Mental Retardation	Y
M052	Mental/Phys Handicap	Y
M053	Merchandising	Y
M055	Mgmt Sci & Comp Syst	Y
M056	Microbiology	Y
M057	Middle Child Educ	Y
M058	Middle Level Educ	Y
M059	Middle School Educ	Y
M060	Mid-management	Y
M061	Ministry	Y
M062	Missions	Y
M063	Modern Lang German	Y
M064	Modern Languages	Y
M065	Modern Letters	Y
M066	Movement Science	Y
M067	Multimedia Design	Y
M068	Music	Y
M069	Music & Sociology	Y
M070	Music Arts	Y
M071	Music Education	Y
M072	Music Education/Inst	Y
M073	Music Education/Vocal	Y
M074	Music Therapy	Y
M075	Music/Business	Y
M076	Music/Inst, Band	Y
M077	Music/Instr Teach Cert	Y
M078	Music/Sacred	Y
M079	Music/Vocal	Y
M080	Music/Wind	Y
N001	Natural and Applied Science	Y
N002	Natural Resource Mgmt	Y
N003	Natural Sci/Biol Educ	Y
N004	Natural Sciences	Y
N005	News Editorial	Y
N006	Non-certification	Y
N007	Nuclear Medicine	Y
N008	Numerical Control	Y
N009	Nurse Practioner	Y
N010	Nursing	Y
N011	Nursing Tech	Y
N012	Nutritional Sci	Y
O001	OC Radio and TV	Y
O002	Occupational Educ	Y
O003	Occupational Safety	Y
O004	Occupational Therapy	Y
O005	Occupational/Adult Educ	Y
O006	Office Administration/Mgmt	Y
O007	Optometry	Y
O008	Optometry/Pre-professional	Y
O009	Oral Comm/Applied	Y
O010	Oral Comm/Broadcast	Y
O011	Organiz/Interperson Comm	Y
O012	Organizational Admin	Y
O013	Organizational Leadership	Y
O014	Organizational Mgmt	Y
O015	Orth and Prosth Tech	Y
O016	Osteopathic Medicine	Y
P001	P A	Y
P002	Packaging	Y
P003	Pahr	Y
P004	Painting	Y
P005	Painting/Drawing	Y
P006	Paralegal	Y
P007	Paramedic Tech	Y
P008	Park and Recreat Mgmt	Y
P009	Performance	Y
P010	Performance Theatre	Y
P011	Personalized Prog of Study	Y
P012	Personnel Admin	Y
P013	Petroleum Engineering	Y
P014	Petroleum Land Tech	Y
P015	Pharmacy	Y
P016	Philosophy and Religion	Y
P017	Photography Tech	Y
P018	Physical and Health Educ	Y
P019	Physical Educ & Coaching	Y
P020	Physical Educ & Recreation	Y
P021	Physical Educ and Health	Y
P022	Physical Educ and Sport	Y
P023	Physical Educ/Activity Train	Y
P024	Physical Educ/Athl Train	Y
P025	Physical Educ/Coach	Y
P026	Physical Educ/Curriculum	Y
P027	Physical Educ/Health	Y
P028	Physical Educ/Recreation	Y
P029	Physical Education	Y
P030	Physical Science	Y
P032	Physics	Y
P033	Physiology	Y
P034	Plant and Pest Mgmt	Y
P035	Plant and Soil Science	Y
P037	Political Science	Y
P038	Political Science Educ	Y
P040	Political Science/Public Adm	Y
P041	Portuguese	Y
P042	Pre-Accounting	Y
P043	Pre-Athletic Training	Y
P045	Pre-Criminal Justice	Y
P046	Pre-Education	Y
P048	Pre-Education/Second Math	Y
P049	Pre-Education/Secondary	Y
P050	Pre-Engineering	Y
P051	Pre-Journalism	Y
P053	Pre-Law/CRJ	Y
P054	Pre-Law/Sociology	Y
P055	Pre-Med	Y
P057	Pre-Med/Dental	Y
P058	Pre-Med/Dental & Pharm	Y
P059	Pre-Nursing	Y
P060	Pre-Optometry	Y
P062	Pre-Physical Therapy	Y
P063	Pre-Professional Med	Y
P065	Pre-Social Work	Y
P066	Pre-Veterinary	Y
P067	Prod and Oper Mgmt	Y
P068	Prof Accountancy	Y
P070	Prof Counseling	Y
P071	Prof Elementary Educ	Y
P072	Prof Health Occupation	Y
P084	Prov El Reading	Y
P075	Psych Educ & Spec Educ	Y
P076	Psychology	Y
P077	Psychology & Sociology	Y
P079	Psychology/Develop	Y
P080	Psychology/Family	Y
P081	Psychology/HR	Y
P082	Psychology/Indust Org	Y
P085	Public Accounting	Y
P086	Public Administration	Y
P087	Public Health	Y
P088	Public Relations	Y
P091	Public School Music	Y
P092	Publication Design	Y
Q001	Quality Control Tech	Y
R002	Radiography	Y
R003	Radiology Tech	Y
R004	Reading	Y
R005	Reading Educ	Y
R007	Recreation Admin	Y
R008	Recreation Leadership	Y
R009	Recreation/Tourism	Y
R011	Religious Educ	Y
R012	Respiratory Therapy	Y
R014	Rhetoric and Comm Studies	Y
R015	Rhetoric and Writing	Y
R016	Romance Languages	Y
R017	Russian	Y
S002	Safety and Environ Tech	Y
S003	Safety/Envir Tech & Biology	Y
S005	Safety/Loss Control	Y
S006	Sales and Marketing	Y
S007	School Admin/Elementary	Y
1090	AI & Data Analytics	Y
9906	Military Science	Y
7779	Nursing (Prelicensure)	Y
6761	Gerontology		Y
P110	Physician Assistant Studies	Y
9323	AGIS Traditional Option			Y
9324	AGIS Advanced Option			Y
1563	MGMT Oper & Supply Chain Mgmt			Y
1571	MKT Hospitality & Tourism Mgmt			Y
1949	Hospitality/Tourism Mgmt		Y
5344	HHP Exercise Science			Y
7059	CERT-Molecular Ecology & Evol	Y
4262	Strategic Comm & Dig Strat, MA	Y
5506	HSSCI School Health Education			Y
5507	HSSCI Sport Analytics			Y
5508	HSSCI Exercise Rehabilitation			Y
W016	Wood Science & Engineering	Y
A073	Adult & Lifelong Learning	Y
E092	Educ Practice & Innovation	Y
F053	Forensic Sciences	Y
S117	Strategic Comm & Digital Strat	Y
W017	Wood Science & Technology	Y
P109	Physician Associate	Y
1119	Entrepreneurship		Y
